0.466066133896 0.473325424504 0.49704711347 0.535675982588 0.484006029141 0.485059950517 0.4912236439 0.538397294024 0.509423219268 0.543364734794 1 0
0.509935543168 0.456360525521 0.494262524489 0.497210125204 0.475852752448 0.485059950517 0.493873752429 0.512348431724 0.51933092335 0.560539180787 1 0
0.536898202891 0.466066133896 0.512348431724 0.509423219268 0.518572903722 0.485059950517 0.552302985198 0.476023782732 0.497210125204 0.475852752448 1 0
0.513219192148 0.51687096349 0.510012650572 0.49731056452 0.484006029141 0.509283561184 0.480906444432 0.538397294024 0.509423219268 0.543364734794 1 0
0.48400198939 0.499426099241 0.538397294024 0.49731056452 0.475852752448 0.51020668916 0.463422817499 0.497045790251 0.51933092335 0.50161219594 1 0
0.456360525521 0.4912236439 0.510012650572 0.466066133896 0.495008638901 0.51020668916 0.473325424504 0.478095030514 0.509423219268 0.502689135891 1 0
0.486986166656 0.466066133896 0.476023782732 0.500396877894 0.543364734794 0.510012650572 0.456360525521 0.512348431724 0.51933092335 0.560539180787 1 0
0.486986166656 0.509547381759 0.510012650572 0.49731056452 0.475852752448 0.456360525521 0.538966365874 0.501289767842 0.509423219268 0.502689135891 1 0
0.496141682479 0.480906444432 0.497045790251 0.51933092335 0.50161219594 0.49704711347 0.449269792467 0.494262524489 0.489464640984 0.506696542242 1 0
0.4864736925 0.4912236439 0.50662427133 0.519373968877 0.472618812641 0.52209118113 0.449269792467 0.513219192148 0.51933092335 0.543364734794 1 0
0.470166208298 0.536898202891 0.512348431724 0.455543652919 0.560539180787 0.51687096349 0.512296296296 0.476023782732 0.51933092335 0.493582064008 1 0
0.500458906967 0.536898202891 0.476023782732 0.509423219268 0.506696542242 0.496962947965 0.470166208298 0.512911082617 0.49731056452 0.463422817499 1 0
0.496141682479 0.516764236296 0.510012650572 0.519373968877 0.493575482764 0.512348431724 0.473325424504 0.508771929825 0.51933092335 0.472618812641 1 0
0.485059950517 0.466066133896 0.494262524489 0.495341455923 0.509283561184 0.496141682479 0.48441785091 0.50662427133 0.519373968877 0.50161219594 1 0
0.523975460388 0.51687096349 0.494974313156 0.519373968877 0.495008638901 0.510012650572 0.466066133896 0.50662427133 0.49731056452 0.502689135891 1 0
0.473325424504 0.493873752429 0.484516145449 0.509423219268 0.543364734794 0.513219192148 0.4912236439 0.49704711347 0.535675982588 0.560539180787 1 0
0.48400198939 0.449269792467 0.484516145449 0.509423219268 0.509283561184 0.486986166656 0.4912236439 0.494974313156 0.51933092335 0.493582064008 1 0
0.485059950517 0.466066133896 0.476023782732 0.489464640984 0.560539180787 0.456360525521 0.480906444432 0.504342232229 0.49731056452 0.502689135891 1 0
0.497769256898 0.501075813188 0.476023782732 0.497210125204 0.475852752448 0.512296296296 0.489410417859 0.535675982588 0.509423219268 0.560539180787 1 0
0.49704711347 0.501075813188 0.494262524489 0.535675982588 0.502689135891 0.512348431724 0.538966365874 0.497045790251 0.509423219268 0.529098360656 1 0
0.484681714215 0.473325424504 0.478095030514 0.535675982588 0.543364734794 0.496141682479 0.495008638901 0.484516145449 0.509423219268 0.543189225045 1 0
0.512348431724 0.509547381759 0.476023782732 0.509423219268 0.50161219594 0.536898202891 0.501075813188 0.478095030514 0.519373968877 0.560539180787 1 0
0.486986166656 0.489410417859 0.510012650572 0.509423219268 0.475852752448 0.509547381759 0.538966365874 0.478095030514 0.495341455923 0.506696542242 1 0
0.513219192148 0.480906444432 0.494262524489 0.519373968877 0.50161219594 0.486986166656 0.52900966989 0.503542429466 0.51933092335 0.560539180787 1 0
0.512348431724 0.49704711347 0.538397294024 0.489464640984 0.543364734794 0.503542429466 0.542586427778 0.478095030514 0.497210125204 0.50161219594 1 0
0.51020668916 0.51687096349 0.496141682479 0.509423219268 0.560539180787 0.542586427778 0.470166208298 0.50904890258 0.497210125204 0.475852752448 1 0
0.485059950517 0.470166208298 0.538397294024 0.489464640984 0.493582064008 0.486986166656 0.501075813188 0.496141682479 0.51933092335 0.560539180787 1 0
0.542586427778 0.456360525521 0.503542429466 0.455543652919 0.495008638901 0.521532722501 0.48441785091 0.538397294024 0.509423219268 0.560539180787 1 0
0.510012650572 0.4912236439 0.496141682479 0.489464640984 0.472618812641 0.485059950517 0.470166208298 0.476023782732 0.509423219268 0.502689135891 1 0
0.456360525521 0.4912236439 0.49704711347 0.455543652919 0.473325424504 0.500458906967 0.480906444432 0.510012650572 0.489464640984 0.479265716539 1 0
0.498113769483 0.480906444432 0.538397294024 0.509423219268 0.472618812641 0.509935543168 0.493873752429 0.478095030514 0.497210125204 0.475852752448 1 0
0.496141682479 0.516764236296 0.49704711347 0.489464640984 0.509283561184 0.486986166656 0.48441785091 0.529279640622 0.497210125204 0.475852752448 1 0
0.486986166656 0.501075813188 0.49704711347 0.509423219268 0.493582064008 0.4864736925 0.494317974794 0.497045790251 0.51933092335 0.560539180787 1 0
