1 0.4985907942446499
2 0.49091871339979043
3 0.4634228174987403
4 0.5304479418886199
5 0.5166272942031619
6 0.4879558011049724
7 0.48941041785918715
8 0.509547381759491
9 0.5220228384991843
10 0.5425864277783576
11 0.4872308462694041
12 0.5026891358910004
13 0.4477424714314664
14 0.5310139620050355
15 0.5048332373087511
16 0.5431892250454244
17 0.5168751475100307
18 0.5094232192677789
19 0.5215092182363871
20 0.5012897678417885
21 0.5136126507988262
22 0.5003968778939013
23 0.4977692568975801
24 0.509935543167584
25 0.4950086389009286
26 0.5185729037215034
27 0.5461600483773433
28 0.5043422322290125
29 0.5356759825878493
30 0.538966365873667
31 0.5132191921483298
32 0.5044056525353283
33 0.537828947368421
34 0.5409994626544868
35 0.5080222935314981
36 0.5035424294659671
37 0.5433647347941839
38 0.5168709634901806
39 0.49696294796517515
40 0.5605391807869382
41 0.5049006559338461
42 0.46606613389596385
43 0.47332542450418896
44 0.5290983606557377
45 0.48921893032938746
48 0.49357548276399216
50 0.5215327225006773
51 0.4555436529191216
53 0.5066965422416866
54 0.5063689905492398
55 0.5153439153439153
56 0.5090489025798999
57 0.5100126505721038
58 0.48505995051703354
59 0.5123484317241167
60 0.49704579025110784
61 0.4912236438998018
62 0.5146517540756305
63 0.5038267789837579
64 0.48451614544899363
67 0.5196825082834677
68 0.48647369250032635
69 0.4701662082984575
72 0.5195822454308094
74 0.5239754603880065
75 0.5004589069670421
76 0.49426252448922475
77 0.49640685461580986
78 0.48468171421539297
79 0.4760237827318336
80 0.5213361067250354
81 0.4866155634650028
82 0.5065486725663717
83 0.5077427039904705
84 0.5138077539883409
85 0.5092835611839059
86 0.5116535650255137
89 0.5063665975718094
90 0.5523029851980484
91 0.5368982028914052
92 0.5220911811300827
96 0.5193739688768003
98 0.48400198938992045
99 0.4974071715053457
101 0.5290096698899633
102 0.5201582230336224
103 0.5106469111812809
104 0.4788295278208823
105 0.5120985877484933
106 0.4863318499682136
107 0.5129110826166959
110 0.49534145592300605
111 0.47926571653898153
112 0.4844178509099975
113 0.5383972940243037
114 0.49811376948277575
115 0.5167642362959021
117 0.5016121959398457
119 0.5193309233502849
120 0.4844801795063575
121 0.5066242713301536
122 0.506363524033115
126 0.5102066891603945
127 0.5109316157819923
131 0.502150187399324
133 0.529893924783028
134 0.4809064444317598
136 0.5267921795800145
141 0.49704711347047115
143 0.4893848666303756
150 0.48698616665573985
154 0.47809503051438534
157 0.49431797479431633
161 0.5117871292162551
163 0.501075813188204
164 0.4961416824794434
201 0.48400602914084745
202 0.4894646409839031
203 0.5087719298245614
222 0.5198055893074119
223 0.472636815920398
236 0.45636052552084105
238 0.49942609924068515
240 0.5122962962962962
245 0.4938737524291296
254 0.502820411911321
266 0.510752688172043
267 0.4991617770326907
268 0.44926979246733284
412 0.47261881264118255
420 0.4903954802259887
421 0.49497431315613133
427 0.5292796406224932
429 0.4973105645203405
432 0.49358206400821497
497 0.4758527524484971
498 0.49721012520413715
516 0.4436642048447552
